Chr	Mid	DCHpM
11	382440.5	0.08
11	382442.5	0.0516
11	382452	0.0806
11	382457.5	0.08
11	382458	0.1032
11	382462	0.0584
11	382462.5	0.132
11	382467.5	0.2056
11	382468	0.08
11	382469	0.48
11	382469.5	0.1168
11	382470	0.103
11	382471.5	0.08
11	382472.5	0.0516
11	382474	0.5156
11	382475	0.1168
11	382475.5	0.1838
11	382476	0.0516
11	382477	0.0806
11	382477.5	0.08
11	382478	0.1728
11	382478.5	0.0584
11	382479	0.5486
11	382479.5	0.0516
11	382481	0.0584
11	382488	0.0584
11	382489	0.315
11	382489.5	0.1772
11	382516.5	0.08
11	382532.5	0.08
11	382541	0.0628
11	382963.5	0.0628
11	382976	0.103
11	383043.5	0.0584
11	383502.5	0.0584
11	383503.5	0.0516
11	383504	0.2912
11	383504.5	0.1838
11	383505	0.0516
11	383547	0.0516
11	383548.5	0.0516
11	383602	0.0584
11	383716.5	0.0628
11	384930	0.0516
11	384930.5	0.0516
11	384985.5	0.0584
11	385012	0.0516
11	385018	0.0584
11	385022	0.2378
11	385034	0.0628
11	385037.5	0.0516
11	385041	0.2354
11	385043.5	0.0516
11	385044	0.1968
11	385045	0.1168
11	385045.5	0.2012
11	385046	0.1614
11	385046.5	0.08
11	385047	0.2284
11	385047.5	0.0584
11	385048.5	0.0516
11	385049.5	0.11
11	385050.5	0.1838
11	385052	0.2126
11	385052.5	0.1254
11	385053.5	0.1316
11	385056	0.1682
11	385056.5	0.4726
11	385057.5	0.318
11	385058	0.1316
11	385058.5	0.1142
11	385059	0.161
11	385059.5	0.36
11	385060	0.6428
11	385060.5	0.0516
11	385061	0.3868
11	385061.5	0.0516
11	385069	0.08
11	385070	0.08
11	385071	0.0584
11	385071.5	0.0516
11	385076	0.2228
11	385077	0.0516
11	385101	0.0516
11	385111	0.0516
11	385111.5	0.0516
11	385120.5	0.0516
11	385125.5	0.0516
11	385283	0.0584
11	385351.5	0.0584
11	385352	0.1032
11	385352.5	0.1144
11	385353	0.1728
11	385353.5	0.0516
11	385354.5	0.08
11	385355	0.0516
11	385356	0.0516
11	385356.5	0.0516
11	385436	0.0516
11	387362	0.0584
11	387370.5	0.0806
11	389078	0.0584
11	392459.5	0.0584
11	393409	0.0516
11	393521.5	0.0584
11	393548	0.0516
11	393553.5	0.0584
11	393560	0.0516
11	393641.5	0.0584
11	393656.5	0.08
11	393664.5	0.0516
11	393666.5	0.08
11	393668.5	0.0516
11	393669	0.0516
11	397189.5	0.0628
11	398710	0.0628
11	402144.5	0.0584
11	402150.5	0.08
11	402154	0.0584
11	402155.5	0.0516
11	402156.5	0.08
11	402159	0.08
11	402159.5	0.08
11	402163	0.0516
11	402163.5	0.1254
11	402164	0.11
11	402165	0.1316
11	402167	0.1168
11	402167.5	0.1384
11	402168	0.322
11	402168.5	0.0584
11	402169	0.1168
11	402169.5	0.2466
11	402174	0.1168
11	402182.5	0.0516
11	402183	0.0628
11	402196.5	0.0628
11	402199.5	0.0584
11	402201.5	0.0516
11	402205	0.0806
11	402218.5	0.16
11	402235	0.08
11	402239.5	0.0516
11	402240.5	0.0516
11	402245.5	0.0628
11	402246	0.1254
11	402247	0.0516
11	402247.5	0.0584
11	402248.5	0.1032
11	402249.5	0.0628
11	402251	0.0516
11	402251.5	0.177
11	402252	0.103
11	402253	0.2172
11	402255	0.1606
11	402257	0.1384
11	402257.5	0.1168
11	402258	0.2062
11	402258.5	0.11
11	402260	0.1794
11	402260.5	0.1728
11	402261	0.08
11	402262.5	0.0584
11	402267	0.0584
11	402267.5	0.0628
11	402279.5	0.0584
11	402292	0.0584
11	402294	0.0516
11	402300.5	0.0516
11	402303	0.0516
11	402303.5	0.0628
11	402306.5	0.0516
11	402307.5	0.0806
11	402309.5	0.1546
11	402310	0.231
11	402310.5	0.4064
11	402311	0.2346
11	402311.5	0.11
11	402318.5	0.11
11	402319	0.1032
11	402319.5	0.0806
11	402320	0.8038
11	402320.5	0.1142
11	402321	0.08
11	402321.5	0.0516
11	402322	0.1728
11	402322.5	0.2194
11	402323.5	0.1254
11	402324	0.08
11	402324.5	0.1384
11	402325.5	0.4568
11	402326	0.3154
11	402326.5	0.1838
11	402327	0.08
11	402327.5	0.1168
11	402328	0.0516
11	402330	0.0516
11	402330.5	0.0516
11	402331.5	0.1142
11	402332	0.219
11	402335	0.1904
11	402335.5	0.1254
11	402336	0.0584
11	402338.5	0.0806
11	402339	0.0806
11	402340	0.0516
11	402341.5	0.5348
11	402342	2.5296
11	402342.5	0.0516
11	402343	0.1032
11	402344	0.08
11	402345.5	0.0584
11	402346	0.3568
11	402346.5	0.351
11	402347	0.08
11	402348.5	0.08
11	402350	0.0584
11	402351	0.0806
11	402352	0.1432
11	402352.5	0.1212
11	402353	0.1168
11	402354	0.1316
11	402354.5	0.1168
11	402356	0.0584
11	402357.5	0.1212
11	402358	0.08
11	402360	0.1212
11	402363.5	0.0584
11	402369	0.103
11	402372	0.1546
11	402372.5	0.5048
11	402373	0.11
11	402373.5	0.1794
11	402374.5	0.1428
11	402375	0.1254
11	402376.5	0.08
11	402378	0.0584
11	402379	0.0584
11	402380	0.0516
11	402382.5	0.1254
11	402383	0.0806
11	402383.5	0.0628
11	402403	0.0584
11	402403.5	0.0806
11	402404	0.0584
11	402433.5	0.0806
11	402434	0.1614
11	402435	0.0516
11	402440	0.0516
11	402441	0.0628
11	402441.5	0.11
11	402445	0.0584
11	402445.5	0.0516
11	402459	0.0628
11	402461	0.0516
11	402462	0.0806
11	402462.5	0.1032
11	402463	0.0516
11	402466.5	0.0584
11	402492	0.0806
11	402503	0.0516
11	403183	0.08
11	403922	0.0516
11	403926.5	0.08
11	403951	0.103
11	403955	0.1212
11	403955.5	0.3946
11	403956	0.0516
11	403957.5	0.0628
11	403973.5	0.103
11	403974.5	0.1254
11	403978	0.0628
11	403978.5	0.1432
11	403981.5	0.08
11	403986.5	0.0516
11	403998.5	0.0584
11	404000.5	0.0584
11	408152	0.0584
11	408185.5	0.0628
11	408186	0.0584
11	408197.5	0.0628
11	408352	0.0516
11	408352.5	0.103
11	408384	0.08
11	408389.5	0.0584
11	408392.5	0.0628
11	408395	0.22
11	408395.5	0.1032
11	408396	0.0516
11	408396.5	0.0628
11	417031	0.103
11	418077	0.0806
11	418098.5	0.0628
11	418103.5	0.0584
11	418108.5	0.08
11	418109	0.183
11	418109.5	0.1142
11	418110	0.3042
11	418110.5	0.0806
11	418114.5	0.08
11	418116.5	0.0628
11	418212.5	0.0584
11	421302	0.0584
11	426083	0.0584
11	426089	0.0516
11	426136.5	0.0516
11	428702	0.1032
11	428720	0.0516
11	428734	0.0516
11	428751	0.0628
11	428751.5	0.0584
11	428752	0.0516
11	428787	0.0628
11	428886.5	0.0516
11	428943	0.0516
11	428964	0.08
11	428964.5	0.5786
11	428965	0.0584
11	428965.5	0.11
11	428966	0.0584
11	428968.5	0.0516
11	428970.5	0.139
11	428974.5	0.11
11	428976.5	0.0628
11	428980	0.08
11	428980.5	0.0516
11	428981.5	0.0584
11	428982.5	0.0584
11	428984	0.0628
11	428986.5	0.0516
11	428987	0.1838
11	428987.5	0.1254
11	428988	0.08
11	428989	0.0584
11	428992.5	0.08
11	429010	0.0584
11	429012.5	0.0584
11	429013	0.0806
11	429015.5	0.0516
11	429017	0.1658
11	429017.5	0.1168
11	429018	0.323
11	429018.5	0.2596
11	429019	0.11
11	429019.5	0.2116
11	429020.5	0.0584
11	429021.5	0.139
11	429023	0.2934
11	429024.5	0.311
11	429025	0.2748
11	429026.5	0.1142
11	429027.5	0.161
11	429041.5	0.11
11	429042	0.139
11	429042.5	0.238
11	429043	0.4436
11	429043.5	1.3886
11	429044	0.0584
11	429044.5	0.0584
11	429047.5	0.1546
11	429048	0.0584
11	429048.5	0.6896
11	429049	0.5044
11	429049.5	0.0516
11	429050	0.5058
11	429050.5	0.0516
11	429051.5	0.0584
11	429052	0.0584
11	429052.5	0.0516
11	429056.5	0.0584
11	429058	0.0584
11	429058.5	0.08
11	429059	0.183
11	429059.5	0.0516
11	429060	0.0516
11	429060.5	0.1168
11	429061	0.1384
11	429061.5	0.166
11	429062	0.0516
11	429062.5	0.1212
11	429063	0.08
11	429063.5	0.0584
11	429064.5	0.2632
11	429068	0.0516
11	429069	0.0584
11	429070.5	0.0584
11	429072	0.0584
11	429075	0.0584
11	429076	0.0584
11	429077.5	0.1032
11	429078	0.0628
11	429079.5	0.0628
11	429080	0.0628
11	429080.5	0.0584
11	429082	0.11
11	429084	0.0584
11	429084.5	0.0628
11	429088	0.1546
11	429090.5	0.1428
11	429093.5	0.0516
11	429094	0.0628
11	429095	0.08
11	429095.5	0.11
11	429096	0.0584
11	429097.5	0.1614
11	429098	0.2172
11	429098.5	0.519
11	429099	0.6906
11	429099.5	0.4034
11	429100	0.5918
11	429100.5	0.432
11	429101	0.1212
11	429101.5	0.5352
11	429102	0.3804
11	429102.5	0.311
11	429103	0.213
11	429103.5	0.0584
11	429104.5	0.08
11	429107.5	0.0516
11	431588	0.0628
11	431664	0.0584
11	435043	0.08
11	435086	0.0628
11	435089	0.0806
11	435092	0.2054
11	435093	0.1032
11	435093.5	0.0516
11	435094	0.0806
11	435094.5	0.0516
11	435095	0.08
11	435095.5	0.08
11	435097	0.08
11	435097.5	0.0628
11	435098	0.0516
11	435098.5	0.0628
11	435099.5	0.103
11	435100	0.3446
11	435100.5	0.08
11	435101.5	0.0584
11	435102	0.1428
11	435102.5	0.1212
11	435103.5	0.1616
11	435106	0.0584
11	435107.5	0.11
11	435108	0.1254
11	435109	0.103
11	435110	0.1144
11	435111	0.0628
11	435113.5	0.1684
11	435114.5	0.0516
11	435115.5	0.0628
11	435116.5	0.0628
11	435123	0.0628
11	435128	0.08
11	435128.5	0.0516
11	435132.5	0.0628
11	435135	0.0584
11	435142	0.0516
11	435142.5	0.0628
11	435143	0.08
11	435144	0.08
11	435144.5	0.2856
11	435145	0.1032
11	435145.5	0.0516
11	435146	0.0584
11	435146.5	0.08
11	435158	0.0584
11	435160	0.1212
11	437611	0.0584
11	437613	0.1212
11	437658	0.08
11	439678.5	0.08
11	442818.5	0.0584
11	442849.5	0.08
11	442850.5	0.08
11	442851.5	0.0516
11	442944	0.0584
11	442957	0.0516
11	442958	0.0584
11	442960.5	0.103
11	442961	0.0806
11	445074.5	0.0584
11	445079.5	0.0628
11	445080.5	0.0584
11	445095	0.0516
11	445095.5	0.0584
11	445097	0.103
11	445099.5	0.0628
11	445100	0.2126
11	445103.5	0.1254
11	445110	0.0628
11	445113	0.0584
11	445113.5	0.0516
11	445121.5	0.0516
11	445129	0.08
11	445130	0.103
11	445132	0.1144
11	445143	0.0584
11	445147.5	0.0584
11	445148.5	0.2868
11	445165.5	0.0806
11	445171	0.0516
11	445176	0.08
11	445181.5	0.08
11	445185.5	0.1316
11	445186	0.08
11	446619.5	0.5096
11	446620	0.36
11	446628.5	0.08
11	451271.5	0.0584
11	451290	0.08
11	451299	0.08
11	451299.5	0.08
11	451300.5	0.27
11	451335	0.0584
11	451356.5	0.0516
11	451370	0.0516
11	451375	0.0584
11	451375.5	0.4876
11	451376.5	0.0806
11	451377	0.2184
11	452012.5	0.08
11	452059	0.0628
11	452062.5	0.0584
11	452063.5	0.0584
11	452064	0.1168
11	452064.5	0.08
11	452066	0.0584
11	452066.5	0.0516
11	457257.5	0.0516
11	457266.5	0.0628
11	457277.5	0.0628
11	457278	0.0516
11	457279	0.16
11	457279.5	0.0584
11	457282	0.0516
11	457283.5	0.0584
11	457287	0.0516
11	457287.5	0.0516
11	457289.5	0.0516
11	457292.5	0.0628
11	457293	0.219
11	457293.5	0.1384
11	457315	0.0806
11	457321	0.0516
11	457321.5	0.0516
11	457322.5	0.08
11	457327	0.0516
11	457328.5	0.0584
11	457337.5	0.1254
11	457346	0.0628
11	457350.5	0.0516
11	457353	0.0516
11	457353.5	0.2682
11	457354.5	0.1212
11	457357.5	0.0584
11	457358	0.08
11	457360.5	0.0516
11	457361	0.08
11	457363	0.0516
11	457364.5	0.0516
11	457372.5	0.0584
11	457373	0.0516
11	457373.5	0.0516
11	457379.5	0.0516
11	457385	0.0516
11	457386.5	0.0516
11	457387.5	0.1254
11	457390.5	0.0584
11	457394.5	0.103
11	457395.5	0.0806
11	457397.5	0.103
11	457398	0.08
11	457402.5	0.0516
11	457417	0.0516
11	458577	0.0516
11	461427.5	0.103
11	461456.5	0.0516
11	461471	0.0516
11	462898.5	0.08
11	462906	0.0516
11	462908	0.08
11	462909.5	0.0516
11	462915.5	0.0516
11	462916	0.08
11	462919	0.0584
11	462928	0.0628
11	462931	0.1616
11	462931.5	0.0628
11	462932	0.1546
11	462970	0.0516
11	462972	0.0628
11	462973	0.0628
11	463005	0.08
11	463005.5	0.0516
11	463006	0.0628
11	463016	0.0628
11	463253	0.0628
11	463311.5	0.0516
11	463358.5	0.11
11	463409	0.0516
11	463444	0.0516
11	463445	0.0516
11	463450	0.08
11	463450.5	0.1212
11	463451.5	0.0628
11	463502.5	0.0516
11	463525	0.08
11	463525.5	0.0806
11	463534	0.1316
11	463536	0.19
11	463539	0.0806
11	463541.5	0.0628
11	463544	0.08
11	463545	0.0584
11	463545.5	0.0584
11	463549.5	0.161
11	463551	0.08
11	463556	0.0516
11	463557.5	0.103
11	463559.5	0.103
11	463560	0.0516
11	463574	0.1384
11	463574.5	0.0584
11	463575	0.0584
11	463575.5	0.0584
11	463576	0.0516
11	463576.5	0.0584
11	463577	0.08
11	463577.5	0.0628
11	463578	0.0628
11	463579.5	0.0584
11	463580.5	0.0628
11	463581	0.1428
11	463584	0.16
11	463584.5	0.4384
11	463585	0.8212
11	463585.5	0.1838
11	463586.5	0.0584
11	463588	0.0584
11	463590.5	0.1316
11	463591	0.0806
11	463592	0.0584
11	463593.5	0.08
11	463598	0.0628
11	463599.5	0.2644
11	463600	0.0516
11	463600.5	0.3796
11	463607.5	0.0584
11	463610.5	0.0516
11	463625.5	0.08
11	463627	0.0516
11	463629.5	0.0584
11	463630	0.0628
11	463632	0.2576
11	463632.5	0.206
11	463633	0.213
11	463633.5	0.0516
11	463634	0.08
11	463635.5	0.1254
11	463636	0.2286
11	463638.5	0.0516
11	463639	0.0584
11	463639.5	0.0806
11	463643.5	0.0584
11	463644	0.0806
11	463644.5	0.2406
11	463645.5	0.0584
11	468876.5	0.0584
11	468921.5	0.0516
11	468934	0.0516
11	468939.5	0.0584
11	468949.5	0.0516
11	468964.5	0.0584
11	469253	0.08
11	469256.5	0.0584
11	469404	0.0584
11	469416	0.08
11	469424	0.139
11	469428.5	0.0584
11	469429	0.0584
11	469429.5	0.16
11	469430	0.132
11	469430.5	0.2414
11	469431	0.0628
11	469434.5	0.0628
11	469435.5	0.0628
11	469440	0.0584
11	469444.5	0.0628
11	469455	0.0584
11	469460	0.1546
11	469465	0.0516
11	469465.5	0.0584
11	469470.5	0.0628
11	469471.5	0.3556
11	469472	0.1212
11	469472.5	0.2822
11	469473	0.0584
11	469474	0.0628
11	469479	0.0628
11	469480.5	0.2552
11	469481.5	0.08
11	469484.5	0.0516
11	469485	0.0628
11	469485.5	0.0516
11	469486	0.103
11	469486.5	0.08
11	469488	0.08
11	469491	0.08
11	469491.5	0.334
11	469492	0.5664
11	469492.5	0.206
11	469494.5	0.0584
11	469498	0.0584
11	469505.5	0.103
11	469509.5	0.08
11	469510	0.0516
11	469512.5	0.08
11	469513	0.0516
11	469514	0.0584
11	469514.5	0.2054
11	469515.5	0.0516
11	469519	0.2184
11	469519.5	0.0628
11	469520	0.139
11	469521	0.08
11	469524	0.0628
11	469525	0.16
11	469526	0.177
11	469526.5	0.0628
11	469527	0.0584
11	469527.5	0.0628
11	469531	0.0584
11	469531.5	0.0806
11	469532	0.3196
11	469536	0.0628
11	469537.5	0.0516
11	469538	0.177
11	469538.5	0.0516
11	469566	0.0516
11	469566.5	0.08
11	469568	0.1942
11	469568.5	0.1168
11	469569	0.0628
11	469569.5	0.0584
11	469587	0.0516
11	469588.5	0.08
11	469590	0.0584
11	469590.5	0.0628
11	469591	0.11
11	469591.5	0.0628
11	469598	0.0516
11	469609.5	0.2642
11	469610	0.1316
11	469610.5	0.0516
11	469620.5	0.0628
11	473556.5	0.1142
11	473557.5	0.0806
11	473579.5	0.0516
11	473599.5	0.0516
11	473600.5	0.1032
11	473601.5	0.1384
11	473613	0.0628
11	476059	0.0806
11	476059.5	0.5066
11	476060	0.0628
11	476063	0.0516
11	476065	0.0584
11	476065.5	0.0628
11	476066	0.0516
11	477789.5	0.0516
11	477838	0.0628
11	477840	0.11
11	477840.5	0.1658
11	477843.5	0.103
11	477844	0.11
11	477867	0.0516
11	477869	0.0584
11	477876	0.0806
11	477922.5	0.0584
11	477946.5	0.0516
11	478039	0.0628
11	478180.5	0.0584
11	478181	0.0628
11	478182	0.0584
11	478183.5	0.0516
11	478185.5	0.0628
11	478197	0.0516
11	478197.5	0.0516
11	478198.5	0.1838
11	478201.5	0.0516
11	478203	0.08
11	478210.5	0.0628
11	478212	0.0584
11	478214	0.0584
11	478223	0.08
11	478224	0.0516
11	478225.5	0.0516
11	478226	0.0584
11	478226.5	0.103
11	478227	0.1882
11	478227.5	0.1614
11	478228	0.0806
11	478228.5	0.103
11	478229	0.0628
11	478229.5	0.3204
11	478230.5	0.0516
11	478231	0.1168
11	478231.5	0.3634
11	478232	0.1616
11	478232.5	0.4312
11	478233	0.1832
11	478233.5	0.11
11	478234	0.0516
11	478234.5	0.1614
11	478235	0.1322
11	478235.5	0.322
11	478236	0.4874
11	478236.5	0.5846
11	478237.5	0.0584
11	478238	0.0628
11	478239	0.166
11	478239.5	0.1316
11	478240	0.08
11	478241	0.2238
11	478241.5	0.4034
11	478242	0.1658
11	478244	0.0516
11	478245	0.11
11	478246.5	0.08
11	478247	0.1142
11	478247.5	0.2228
11	478248	0.08
11	478248.5	0.0516
11	478257.5	0.0584
11	478258	0.0584
11	478267	0.08
11	478268.5	0.0584
11	478269	0.1968
11	478270	0.11
11	478270.5	0.139
11	478271	0.1212
11	478271.5	0.08
11	478272	0.0584
11	478272.5	0.0806
11	478275	0.08
11	478279	0.0584
11	478287.5	0.0584
11	478288	0.0516
11	478289.5	0.103
11	478290	0.0806
11	478290.5	0.0516
11	478291	0.0584
11	478293.5	0.0584
11	478295	0.0584
11	478296	0.0628
11	478296.5	0.08
11	478298.5	0.0584
11	478301.5	0.0584
11	478307	0.0628
11	478309.5	0.0584
11	478312.5	0.0516
11	478315.5	0.0806
11	478316.5	0.0584
11	478317	0.0806
11	479033.5	0.0584
11	479037	0.0584
11	479055.5	0.0628
11	479056	0.08
11	479059.5	0.0584
11	479060.5	0.0516
11	479062	0.3942
11	479062.5	0.4098
11	479074	0.0584
11	479077.5	0.0516
11	479078.5	0.0584
11	479079	0.1432
11	479103	0.0584
11	479103.5	0.1616
11	479108	0.0584
11	479109	0.0516
11	479114	0.0584
11	479125.5	0.0584
11	479139	0.0584
11	479139.5	0.2488
11	479141	0.1254
11	483221.5	0.0584
11	483238	0.0584
11	483238.5	0.1316
11	483280	0.0516
11	483282	0.1316
11	483282.5	0.1428
11	483283	0.213
11	483285	0.0516
11	483288.5	0.103
11	483301.5	0.103
11	483324.5	0.0516
11	483327.5	0.0516
11	483329	0.1254
11	483330.5	0.2754
11	483641.5	0.0584
11	487513.5	0.08
11	487571	0.08
11	487589.5	0.2228
11	487590	0.0806
11	487599.5	0.0516
11	487601	0.0516
11	487609	0.0584
11	487626.5	0.0516
11	487632	0.0584
11	487634	0.1726
11	487634.5	0.08
11	487640.5	0.0628
11	487650	0.08
11	487651	0.2508
11	487651.5	0.3028
11	487652	0.1212
11	487652.5	0.0516
11	487656	0.11
11	487658	0.0584
11	487661	0.3954
11	487661.5	0.1882
11	487662	0.1316
11	487662.5	0.0628
11	487663.5	0.0516
11	487664	0.0584
11	487664.5	0.0584
11	487665	0.0516
11	487665.5	0.0516
11	487666	0.3042
11	487667.5	0.0516
11	487668	0.0628
11	487670	0.2054
11	487671	0.286
11	487671.5	0.103
11	487672	0.183
11	487675	0.0584
11	487688	0.08
11	487690.5	0.08
11	487696	0.0628
11	487721	0.08
11	489805.5	0.0628
11	489811.5	0.16
11	489833	0.0584
11	489851	0.0584
11	489854	0.0516
11	489855.5	0.0584
11	489857	0.0584
11	489859	0.0516
11	489860	0.0516
11	489877	0.0584
11	489890.5	0.0516
11	489894	0.0516
11	489895.5	0.0516
11	489896	0.1254
11	490260.5	0.0628
11	490280	0.0806
11	491073.5	0.0516
11	491075	0.0628
11	491079.5	0.08
11	491089.5	0.1434
11	491092	0.1606
11	491092.5	0.08
11	491093	0.0584
11	491093.5	0.0628
11	491095.5	0.0806
11	491100	0.103
11	491103	0.103
11	491105.5	0.103
11	491106.5	0.0584
11	491113	0.0516
11	491119.5	0.0628
11	491121	0.0584
11	491121.5	0.1684
11	491122	0.8166
11	491122.5	0.3154
11	491123.5	0.08
11	491125.5	0.0516
11	491127	0.0806
11	491133.5	0.0806
11	491136.5	0.08
11	491142	0.0516
11	491165	0.1428
11	491167.5	0.0628
11	491171	0.0516
11	491183.5	0.0516
11	491191.5	0.1168
11	491229.5	0.0584
11	491234	0.0628
11	491235	0.08
11	491244	0.1254
11	491250	0.1838
11	491253.5	0.0516
11	493720	0.0516
11	493723	0.0584
11	493724	0.0516
11	493734	0.08
11	493735	0.161
11	493738.5	0.08
11	493744.5	0.0516
11	493745	0.1168
11	493746.5	0.0584
11	493747	0.0516
11	493750.5	0.0584
11	493751.5	0.0584
11	493757.5	0.0584
11	493763.5	0.08
11	493773.5	0.0516
11	493801.5	0.08
11	493818	0.0584
11	493818.5	0.103
11	493821	0.0806
11	493824.5	0.08
11	493825	0.0516
11	493849	0.1428
11	493854	0.0806
11	499885	0.08
11	499893	0.103
11	499893.5	0.0584
11	499937	0.08
11	499941.5	0.0806
11	499945	0.0584
11	499945.5	0.1316
11	499948.5	0.11
11	499950	0.3582
11	499950.5	0.2116
11	499951	0.0628
11	499952	0.0584
11	499955.5	0.1212
11	499956	0.11
11	499958.5	0.1384
11	499966	0.08
11	499971.5	0.0628
11	499977	0.0628
11	499992.5	0.0806
11	499994.5	0.309
11	499997	0.0516
11	499998	0.0584
11	499998.5	0.0516
11	499999	0.0628
11	500000.5	0.0584
11	500004	0.0516
11	500004.5	0.08
11	500014.5	0.0584
11	500022	0.0806
11	500030	0.0584
11	500031	0.0584
11	500031.5	0.1614
11	500032	0.315
11	500032.5	0.3496
11	500033.5	0.1316
11	500035.5	0.0516
11	500036.5	0.2642
11	500037.5	0.318
11	500038	0.969
11	500038.5	0.2984
11	500039	0.1726
11	500039.5	0.139
11	500040	0.177
11	500040.5	0.2422
11	500041	0.1316
11	500041.5	0.11
11	500043	0.0628
11	500043.5	0.1882
11	500046	0.11
11	500046.5	0.1316
11	500047	0.4828
11	500047.5	0.08
11	500048	0.0516
11	500048.5	0.0806
11	500049.5	0.0584
11	500050	0.08
11	500051.5	0.0628
11	500052	0.1212
11	500052.5	0.0806
11	500053	0.0584
11	500056	0.0584
11	500057	0.0584
11	500057.5	0.0584
11	500058.5	0.0516
11	500069	0.0584
11	500082	0.0516
11	500082.5	0.0584
11	500083	0.0516
11	500091	0.0516
11	500135	0.0516
11	500187	0.0584
11	500188	0.0516
11	500199	0.0584
11	500207.5	0.0584
11	506480.5	0.0516
11	506522.5	0.0516
11	506527	0.0584
11	506529.5	0.16
11	506549.5	0.0628
11	506550.5	0.2642
11	506551.5	0.08
11	506555	0.0584
11	506582	0.0584
11	506588.5	0.0584
11	506594.5	0.103
11	506598	0.103
11	506598.5	0.0516
11	506603	0.1384
11	506603.5	0.1752
11	506604	0.5214
11	506605	0.0806
11	506607.5	0.0628
11	506615.5	0.08
11	506619.5	0.0516
11	506620	0.183
11	506623.5	0.11
11	506624	0.08
11	506624.5	0.183
11	506625.5	0.0628
11	506626.5	0.0806
11	506627.5	0.2346
11	506628	0.2012
11	506628.5	0.0584
11	506629	0.0584
