id	Meiosis	threshold	Genotype	GenotypeID	chr	start5	start3	stop5	stop3	debut	fin	type	chromatids	len_min	len_mid	len_max	nb_seg	seg_len_mid	seg_len_min	seg_len_max	seg_start5	seg_start3	seg_stop5	seg_stop3	PanHpM	GenomeHpM	Obs_Exp_HpM	nb_snp	seg_nb_SNP	SpAff	groupe	classe	LSB	LCO	LNCO	CutMin	CutMax	MaxNCO	MinNCO	midpoint	midpoint1	midpoint2	midpoint3	commande	Notes	B_type	extend	LocalEventHpM_NWT	LocalEventHpM_Ntel	LocalEventHpM_Ntkd	LocalEventHpM_SFA	LocalEventHpM_DC
129	OMT10	1500	OMT	0	10	183834	184128	187746	188331	183980.75	188038.75	(3:5)_(3:5a)_(2:6)_(5:3)_(4:4aCO)_(4:4bi)_(3:5a)_(4:4bi)_(3:5a)_(4:4CO)	2_nonsis	3619	4058	4496	0	316_1535_339_366_282_142_386_351_340	                      116_1291_2_0_1_0_0_0_0	516_1779_676_733_563_285_772_702_679	183834_184244_185641_186025_186317_186759_186880_187044_187652_187746	184128_184350_186023_186317_186758_186880_187044_187652_187746_188331	184244_185641_186025_186317_186759_186880_187044_187652_187746_220326	184350_186023_186317_186758_186880_187044_187652_187746_188331_220622	252.2	374	0.67	26	5_12_2_1_2_1_1_1_1	2_12_2_234_2_24_3_3_3	0	3	2	0	2	2	2	2	2	186009.75	184995.25	187024.25	NA	                      graph_bin_annot3(10,182000,189000,c(1,2,3,4))	Not dCO, 2NCOs	2-sis NCO	2248	230.9033	238.5533	240.6775	109.2885	2.3736
149	OMT10	1500	OMT	0	11	437157	437524	437585	437754	437340.5	437669.5	5:3	1	62	329	596	1	329	61	597	437157_437585	437524_437754	437585_468315	437754_468458	12.83	50	0.26	2	2	4	1	1	1	0	1	1	1	1	1	437505	437505	NA	NA	                      graph_bin_annot3(11,436000,438000,c(3,4))		One-Sided	298	28.713	30.9233	29.7161	2.2643	0.2596
152	OMT10	1500	OMT	0	11	634259	634414	634635	635970	634336.5	635302.5	5:3	1	222	966	1710	1	966	221	1711	634259_634635	634414_635970	634635_658549	635970_666816	202.85	142	1.42	4	4	4	1	1	1	0	1	1	1	1	1	634819.5	634819.5	NA	NA	                      graph_bin_annot3(11,633000,636000,c(3,4))		One-Sided	855	378.6267	305.3042	305.4692	17.0845	5.2052
146	OMT10	1500	OMT	0	11	176780	177108	177551	178198	176944.25	177874.25	3:5	1	444	930	1417	1	930	443	1418	176780_177551	177108_178198	177551_341772	178198_342080	9.38	118	0.08	4	4	4	1	2	1	0	1	1	1	1	1	177409.25	177409.25	NA	NA	                      graph_bin_annot3(11,175000,179000,c(3,4))		One-Sided	708.5	7.9435	4.1581	11.1751	8.6145	0
145	OMT10	1500	OMT	0	11	170362	170773	171261	172151	170567.75	171705.75	3:5	1	489	1138	1788	1	1138	488	1789	170362_171261	170773_172151	171261_176780	172151_177108	615.94	149	4.14	5	5	1	1	2	1	0	1	1	1	1	1	171136.75	171136.75	NA	NA	                      graph_bin_annot3(11,169000,173000,c(1,2))		One-Sided	894	583.9375	516.9041	557.1358	1035.6578	17.1992
148	OMT10	1500	OMT	0	11	368313	369378	369689	369878	368845.5	369783.5	5:3_5:3a	1	312	938	1564	2	688_250	                      0_0	1376_500	368313_369378_369689	369378_369689_369878	369378_369689_437157	369689_369878_437524	815.82	130	6.26	2	1_1	4_34	2	11	1	0	1	1	1	1	1	369314.5	369314.5	NA	NA	                      graph_bin_annot3(11,367000,370000,c(3,4))		Two-sided	782	669.8393	735.8242	720.6907	294.8352	21.8062
142	OMT10	1500	OMT	0	11	14411	19020	21803	22806	16715.5	22304.5	5:3_6:2_5:3	2_nonsis	2784	5589	8394	3	2576_2338_675	                      0_2001_108	5152_2675_1242	14411_19020_21564_21803	19020_19563_21695_22806	19020_21564_21803_90751	19563_21695_22806_91192	1025.08	699	1.47	32	1_28_3	128_8_8	3	30	1	0	1	1	2	2	1	19510	19510	NA	NA	                      graph_bin_annot3(11,13000,23000,c(1,2,7,8))		Two Chr	4197	1124.6188	1233.9188	808.814	1230.9085	41.5378
147	OMT10	1500	OMT	0	11	341772	342080	342621	342813	341926	342717	(6:2)_(4:4aCO)	2_nonsis	542	791	1040	2	791	541	1041	341772_342621	342080_342813	342621_368313	342813_369378	80.45	87	0.93	7	7	56	1	15	1	1	0	1	2	1	0	342321.5	342321.5	NA	NA	                      graph_bin_annot3(11,340000,343000,c(3,4,5,6))		Full Conversion	520	81.7335	70.1977	82.7213	108.2332	0.8876
144	OMT10	1500	OMT	0	11	119339	120268	121106	121247	119803.5	121176.5	(3:5)_(6:2)_(4:4aCO)	2_nonsis	839	1373	1907	3	636_737	                      0_495	1272_979	119339_120268_121106	120268_120611_121247	120268_121106_170362	120611_121247_170773	18.75	159	0.12	4	1_3	8_128	3	20	1	1	0	2	2	1	1	120490	120490	NA	NA	                      graph_bin_annot3(11,118000,122000,c(1,2,7,8))		One-Sided Bidirectional	953.5	17.9076	13.7169	14.2634	8.5151	0.0516
151	OMT10	1500	OMT	0	11	562768	562948	564055	564676	562857.75	564365.75	(6:2)_(4:4)_(3:5)_(4:4aCO)	2_nonsis	1108	1508	1907	4	120_956_432	                      0_804_0	240_1107_864	562768_562948_563812_564055	562948_563008_564055_564676	562948_563812_564055_634259	563008_564055_564676_634414	5.43	159	0.03	10	1_8_1	78_78_1	3	20	1	1	0	2	2	1	1	563611.75	563611.75	NA	NA	                      graph_bin_annot3(11,561000,565000,c(1,2,7,8))		One-Sided Bidirectional	953.5	5.9739	3.1542	3.5954	4.815	0
143	OMT10	1500	OMT	0	11	90751	91192	92069	92108	90971.5	92088.5	(5:3)_(4:4)_(5:3a)_(4:4)	2_sis	878	1117	1356	0	399_302_416	                      147_163_290	651_440_543	90751_91339_91565_92069	91192_91402_91779_92108	91339_91565_92069_119339	91402_91779_92108_120268	327.71	113	2.9	9	3_2_4	1_1_5	0	1	2	0	2	2	2	2	2	91530	91250.75	91809.25	NA	                      graph_bin_annot3(11,89000,93000,c(1,2,5,6))		2-sis NCO	678	226.7197	287.0504	269.2579	212.2784	4.6874
150	OMT10	1500	OMT	0	11	468315	468458	469831	470250	468386.5	470040.5	(5:3)_(4:4aCO)_(5:3a)_(4:4a)_(3:5)_(4:4CO)	2_nonsis	1374	1654	1934	0	327_182_134_598_414	                      107_0_0_431_139	547_363_268_764_689	468315_468565_468862_468928_469561_469831	468458_468862_468928_469130_469692_470250	468565_468862_468928_469561_469831_562768	468862_468928_469130_469692_470250_562948	338.57	161	2.1	19	3_1_1_11_3	8_567_6_6_678	0	3	2	0	2	2	2	2	2	469213.5	468800	469627	NA	                      graph_bin_annot3(11,467000,471000,c(5,6,7,8))	Not dCO, 2NCOs	2-sis NCO	967	424.8387	439.8369	427.6165	393.7817	9.2202
166	OMT10	1500	OMT	0	12	433420	433567	433567	433851	433493.25	433709.25	5:3	1	1	216	430	1	216	0	431	433420_433567	433567_433851	433567_446902	433851_447260	32.08	36	0.9	1	1	3	1	1	1	0	1	1	1	1	1	433601.25	433601.25	NA	NA	                      graph_bin_annot3(12,432000,434000,c(3,4))		One-Sided	215	93.3411	88.0137	62.188	10.2351	0.5096
171	OMT10	1500	OMT	0	12	763412	763502	763666	763742	763457	763704	5:3	1	165	247	329	1	247	164	330	763412_763666	763502_763742	763666_789623	763742_791142	0.49	27	0.02	3	3	2	1	1	1	0	1	1	1	1	1	763580.5	763580.5	NA	NA	                      graph_bin_annot3(12,762000,764000,c(1,2))		One-Sided	164.5	0.8959	0.3589	0.3787	0.3855	0
157	OMT10	1500	OMT	0	12	112012	112031	112068	112137	112021.5	112102.5	3:5	1	38	81	124	1	81	37	125	112012_112068	112031_112137	112068_154678	112137_155252	419.02	10	40.6	4	4	5	1	2	1	0	1	1	1	1	1	112062	112062	NA	NA	                      graph_bin_annot3(12,111000,113000,c(5,6))		One-Sided	62	151.3448	151.6226	154.3366	100.1839	4.9014
162	OMT10	1500	OMT	0	12	278546	278659	278673	278823	278602.25	278748.25	3:5	1	15	146	276	1	146	14	277	278546_278673	278659_278823	278673_319960	278823_320465	387.43	23	16.86	2	2	2	1	2	1	0	1	1	1	1	1	278675.25	278675.25	NA	NA	                      graph_bin_annot3(12,277000,279000,c(1,2))		One-Sided	138	431.2482	434.9386	376.7189	297.9153	8.5324
164	OMT10	1500	OMT	0	12	332162	332441	332524	332859	332301.5	332691.5	3:5	1	84	390	696	1	390	83	697	332162_332524	332441_332859	332524_340602	332859_340616	99.7	58	1.72	2	2	6	1	2	1	0	1	1	1	1	1	332496.5	332496.5	NA	NA	                      graph_bin_annot3(12,331000,333000,c(5,6))		One-Sided	348	112.3824	80.0233	79.4476	78.9005	0.6452
163	OMT10	1500	OMT	0	12	319960	320465	320469	320997	320212.75	320732.75	3:5	1	5	520	1036	1	520	4	1037	319960_320469	320465_320997	320469_332162	320997_332441	395.33	86	4.58	2	2	2	1	2	1	0	1	1	1	1	1	320472.75	320472.75	NA	NA	                      graph_bin_annot3(12,318000,321000,c(1,2))		One-Sided	518	597.7509	579.3106	411.6667	691.6553	9.5084
168	OMT10	1500	OMT	0	12	500605	500833	500833	501707	500719	501270	6:2	1	1	551	1101	1	551	0	1102	500605_500833	500833_501707	500833_610934	501707_611078	41.95	92	0.46	1	1	56	1	10	1	0	1	1	1	1	1	500994.5	500994.5	NA	NA	                      graph_bin_annot3(12,499000,502000,c(5,6))		Full Conversion	550.5	90.0926	79.0843	73.7809	32.3293	0.7066
153	OMT10	1500	OMT	0	12	36477	36694	37050	37123	36585.5	37086.5	5:3_5:3a	1	357	501	645	2	408_94	                      242_0	573_187	36477_36936_37050	36694_37050_37123	36936_37050_48757	37050_37123_49068	409.64	54	7.63	12	11_1	3_34	2	11	1	0	1	1	1	1	1	36836	36836	NA	NA	                      graph_bin_annot3(12,35000,38000,c(3,4))		Two-sided	322.5	460.7779	605.6481	633.455	708.8818	16.3688
154	OMT10	1500	OMT	0	12	48757	49068	49545	49638	48912.5	49591.5	5:3_4:4_5:3a	1	478	679	880	3	232_136_312	                      6_0_199	457_272_424	48757_49074_49214_49545	49068_49214_49346_49638	49074_49214_49545_85096	49214_49346_49638_85270	176.69	73	2.41	8	2_1_5	5_5_6	2	15	1	0	1	1	1	1	1	49252	49252	NA	NA	                      graph_bin_annot3(12,47000,50000,c(5,6))		Two-sided	440	229.5097	190.8444	112.1016	208.1761	5.1714
161	OMT10	1500	OMT	0	12	259126	259210	261119	261578	259168.25	261348.25	3:5_2:6_3:5a	1	1910	2180	2451	3	610_414_1156	                      261_0_821	960_827_1492	259126_259471_260086_261119	259210_260086_260298_261578	259471_260086_261119_278546	260086_260298_261578_278659	769.92	204	3.77	11	2_1_8	2_1_2	2	20	1	0	1	1	1	1	1	260258.25	260258.25	NA	NA	                      graph_bin_annot3(12,258000,262000,c(1,2))		Two-sided	1225.5	1321.5932	1033.8214	1606.1376	527.6858	42.9768
174	OMT10	1500	OMT	0	12	947421	947519	949489	949843	947470	949666	5:3_6:2_5:3_6:2_4:4_6:2	2_nonsis	1971	2196	2421	6	158_350_202_24_1254_207	                      18_234_173_0_1205_0	299_466_232_48_1303_414	947421_947537_947954_948176_948186_949429_949489	947519_947720_948003_948186_948224_949489_949843	947537_947954_948176_948186_949429_949489_1009719	947720_948003_948186_948224_949489_949843_1011169	75.51	202	0.37	26	2_2_2_1_18_1	124_4_4_4_12_12	3	30	1	0	1	1	2	2	1	948568	948568	NA	NA	                      graph_bin_annot3(12,946000,950000,c(1,2,3,4))		Two Chr	1210.5	123.248	145.6767	154.4219	95.8	1.2082
156	OMT10	1500	OMT	0	12	100126	100150	100682	100762	100138	100722	(5:3)_(6:2)_(4:4aCO)	2_nonsis	533	584	635	3	120_464	                      0_316	240_612	100126_100150_100682	100150_100366_100762	100150_100682_112012	100366_100762_112031	307.48	53	5.82	8	1_7	5_6	1	7	1	1	0	1	1	0	0	100430	100430	NA	NA	                      graph_bin_annot3(12,99000,101000,c(3,4,5,6))		One-Sided Unidirectional	317.5	309.7899	317.485	323.395	154.9657	2.3222
176	OMT10	1500	OMT	0	12	1043157	1043284	1043701	1043895	1043220.25	1043798.25	(6:2)_(4:4aCO)	2_nonsis	418	578	737	2	578	417	738	1043157_1043701	1043284_1043895	1043701_1059350	1043895_1078177	605.08	61	9.86	4	4	78	1	15	1	1	0	1	2	1	0	1043509.25	1043509.25	NA	NA	                      graph_bin_annot3(12,1042000,1044000,c(3,4,7,8))		Full Conversion	368.5	793.4918	805.2617	695.5192	706.0619	20.0006
170	OMT10	1500	OMT	0	12	681146	681539	681146	681539	681244.5	681440.5	(4:4aCO)	2_nonsis	0	196	392	1	0	0	0	681146	681539	763412	763502	0.99	33	0.03	0	0	0	1	100	1	1	0	1	1	0	0	681342.5	681342.5	NA	NA	                      graph_bin_annot3(12,680000,682000,c(3,4,5,6))		No Strand Transfer	196	1.7111	1.2124	3.1045	2.3034	0
172	OMT10	1500	OMT	0	12	789623	791142	789623	791142	790003	790762	(4:4aCO)	2_nonsis	0	759	1518	1	0	0	0	789623	791142	892436	930472	701.81	126	5.55	0	0	0	1	100	1	1	0	1	1	0	0	790382.5	790382.5	NA	NA	                      graph_bin_annot3(12,788000,792000,c(3,4,5,6))		No Strand Transfer	759	544.8178	641.6376	442.0236	314.2459	21.1714
173	OMT10	1500	OMT	0	12	892436	930472	892436	930472	901945	920963	(4:4aCO)	2_nonsis	0	19018	38035	1	0	0	0	892436	930472	947421	947519	2327.54	3167	0.73	0	0	0	1	100	1	1	0	1	1	0	0	911454	911454	NA	NA	                      graph_bin_annot3(12,891000,931000,c(3,4,7,8))		No Strand Transfer	19017.5	2672.6551	2486.2252	2961.9562	4300.2322	36.0474
160	OMT10	1500	OMT	0	12	242568	242737	246534	246798	242652.25	246666.25	(5:3)_(6:2)_(5:3)_(5:3a)_(4:4aCO)	2_nonsis	3798	4014	4229	5	684_656_1451_1222	                      0_0_1260_955	1369_1311_1642_1490	242568_242737_243937_245308_246534	242737_243937_244048_245579_246798	242737_243937_245308_246534_259126	243937_244048_245579_246798_259210	731.92	352	2.08	21	1_1_13_6	5_6_6_68	2	30	1	1	0	1	1	0	0	244659.25	244659.25	NA	NA	                      graph_bin_annot3(12,241000,247000,c(5,6,7,8))		Two-Sided Unidirectional	2114.5	354.4928	379.9328	319.0831	306.7856	7.9638
169	OMT10	1500	OMT	0	12	610934	611078	611779	611787	611006	611783	(3:5)_(4:4)_(5:3)_(6:2)_(4:4aCO)	2_nonsis	702	777	852	5	122_345_283_26	                      0_24_0_10	245_666_566_43	610934_611078_611203_611744_611779	611078_611179_611744_611769_611787	611078_611203_611744_611779_681146	611179_611744_611769_611787_681539	617.91	71	8.71	6	1_2_1_2	2_2_256_2	3	20	1	1	0	2	2	1	1	611394.5	611394.5	NA	NA	                      graph_bin_annot3(12,609000,612000,c(1,2,5,6))		One-Sided Bidirectional	426	424.4126	345.5071	765.4979	325.9005	9.421
159	OMT10	1500	OMT	0	12	167737	168861	170342	170609	168299.25	170475.25	(3:5)_(2:6)_(3:5)_(4:4)_(2:6)_(6:2)_(5:3)_(4:4aCO)	2_nonsis	1482	2176	2871	8	694_158_254_312_293_292_174	                      0_0_0_61_0_0_20	1387_316_509_562_586_583_329	167737_168861_169124_169177_169694_169739_170280_170342	168861_169124_169177_169633_169739_170280_170322_170609	168861_169124_169177_169694_169739_170280_170342_242568	169124_169177_169633_169739_170280_170322_170609_242737	133.26	239	0.56	10	1_1_1_3_1_1_2	5_6_6_5_56_5678_5	3	20	1	1	0	2	2	1	1	169387.25	169387.25	NA	NA	                      graph_bin_annot3(12,166000,171000,c(5,6,7,8))		One-Sided Bidirectional	1435.5	146.211	146.9049	162.5553	61.0362	0.4838
158	OMT10	1500	OMT	0	12	154678	155252	157014	157169	154965.25	157091.25	(3:5)_(4:4)_(3:5a)_(4:4)	2_sis	1763	2126	2490	0	733_1064_329	                      232_599_0	1234_1530_658	154678_155484_156511_157014	155252_155912_157014_157169	155484_156511_157014_167737	155912_157014_157169_168861	82.91	207	0.4	6	3_2_1	5_5_1	0	1	2	0	2	2	2	2	2	156028.25	155496.75	156559.75	NA	                      graph_bin_annot3(12,153000,158000,c(1,2,5,6))		2-sis NCO	1245	130.1087	114.1822	150.9233	154.3461	0.9646
175	OMT10	1500	OMT	0	12	1009719	1011169	1014670	1014976	1010444	1014823	(5:3)_(6:2)_(7:1)_(6:2a)_(5:3a)_(6:2a)_(5:3a)_(4:4)	3	3502	4379	5256	0	952_1514_896_475_208_108_228	                      1_605_0_210_105_3_21	1902_2422_1791_740_311_212_435	1009719_1011170_1012226_1013592_1014227_1014437_1014541_1014670	1011169_1011621_1013592_1014017_1014332_1014538_1014649_1014976	1011170_1012226_1013592_1014227_1014437_1014541_1014670_1043157	1011621_1013592_1014017_1014332_1014538_1014649_1014976_1043284	2701.15	438	6.17	17	2_5_1_3_2_2_2	478_4_128_7_2_2_2	0	1	2	0	2	2	2	2	2	1012633.5	1011538.75	1013728.25	NA	                      graph_bin_annot3(12,1008000,1015000,c(1,2,3,4,7,8))		2-sis NCO	2628	2350.7205	2689.5215	1878.457	2965.0203	53.5308
155	OMT10	1500	OMT	0	12	85096	85270	88069	88362	85183.25	88215.25	(5:3)_(5:3a)_(3:5)_(6:2i)_(5:3a)_(4:4ai)_(4:4bCO)	3	2800	3032	3265	0	585_90_141_962_1076_180	                      467_0_0_553_716_0	703_179_282_1370_1435_360	85096_85737_85799_85916_86634_88002_88069	85270_85799_85916_86081_87286_88069_88362	85737_85799_85916_86634_88002_88069_100126	85799_85916_86081_87286_88069_88362_100150	2821.08	272	10.38	31	9_1_1_7_12_1	3_48_34_345_5_4	0	2	2	1	1	2	2	1	1	86699.25	85941.25	87457.25	NA	                      graph_bin_annot3(12,84000,89000,c(3,4,5,6,7,8))		>2 Chr CO	1632.5	1062.1562	962.6543	935.1451	2369.8545	27.8834
165	OMT10	1500	OMT	0	12	340602	340616	344859	345042	340608.75	344950.75	(6:2)_(5:3)_(5:3a)_(4:4aCO)	3	4244	4342	4439	0	346_334_3662	                      223_0_3352	468_668_3972	340602_340839_341070_344859	340616_341070_341507_345042	340839_341070_344859_433420	341070_341507_345042_433567	2950.39	370	7.98	25	5_1_19	78_5_25	0	2	2	1	1	2	2	1	1	342779.75	341694.25	343865.25	NA	                      graph_bin_annot3(12,339000,346000,c(1,2,5,6,7,8))		>2 Chr CO	2219.5	1621.1001	1736.5232	1807.012	1682.5598	54.2092
167	OMT10	1500	OMT	0	12	446902	447260	448793	449654	447081.25	449223.25	(7:1)_(5:3)_(4:4aCO)	3	1534	2142	2751	0	677_1466	                      288_825	1066_2106	446902_447548_448793	447260_447968_449654	447548_448793_500605	447968_449654_500833	236.41	229	1.03	14	2_12	123_35	0	2	2	1	1	2	2	1	1	448152.25	447616.75	448687.75	NA	                      graph_bin_annot3(12,445000,450000,c(1,2,3,4,5,6))		>2 Chr CO	1375.5	735.4268	804.0544	531.0126	126.7397	16.7456
186	OMT10	1500	OMT	0	13	513381	513415	513553	513778	513397.75	513665.75	5:3	1	139	268	396	1	268	138	397	513381_513553	513415_513778	513553_533975	513778_534586	278.85	33	8.46	4	4	2	1	1	1	0	1	1	1	1	1	513531.75	513531.75	NA	NA	                      graph_bin_annot3(13,512000,514000,c(1,2))		One-Sided	198	193.4351	194.8287	162.3644	90.8586	4.269
183	OMT10	1500	OMT	0	13	236240	236370	236410	236819	236304.75	236614.75	5:3	1	41	310	578	1	310	40	579	236240_236410	236370_236819	236410_367523	236819_367636	427.41	48	8.88	2	2	4	1	1	1	0	1	1	1	1	1	236459.75	236459.75	NA	NA	                      graph_bin_annot3(13,235000,237000,c(3,4))		One-Sided	289	431.4749	425.5208	448.1712	187.6695	12.169
193	OMT10	1500	OMT	0	13	759350	759582	759582	759679	759466.25	759630.25	3:5	1	1	164	328	1	164	0	329	759350_759582	759582_759679	759582_835125	759679_837907	370.65	27	13.57	1	1	5	1	2	1	0	1	1	1	1	1	759548.25	759548.25	NA	NA	                      graph_bin_annot3(13,758000,760000,c(5,6))		One-Sided	164	444.8169	394.9552	309.7814	156.5899	16.0832
180	OMT10	1500	OMT	0	13	159532	159727	159757	159950	159629.5	159853.5	3:5	1	31	224	417	1	224	30	418	159532_159757	159727_159950	159757_164532	159950_165032	89.33	35	2.57	3	3	6	1	2	1	0	1	1	1	1	1	159741.5	159741.5	NA	NA	                      graph_bin_annot3(13,158000,160000,c(5,6))		One-Sided	208.5	105.6234	124.9764	81.565	33.4578	1.6054
182	OMT10	1500	OMT	0	13	191318	191452	191569	192110	191385.25	191839.25	3:5	1	118	454	791	1	454	117	792	191318_191569	191452_192110	191569_236240	192110_236370	48.86	66	0.74	2	2	6	1	2	1	0	1	1	1	1	1	191612.25	191612.25	NA	NA	                      graph_bin_annot3(13,190000,193000,c(5,6))		One-Sided	395.5	49.7017	35.4085	35.8374	12.6865	0.4082
189	OMT10	1500	OMT	0	13	618075	618182	618182	618249	618128.5	618215.5	2:6	1	1	87	173	1	87	0	174	618075_618182	618182_618249	618182_675294	618249_675387	0.99	14	0.07	1	1	34	1	10.1	1	0	1	1	1	1	1	618172	618172	NA	NA	                      graph_bin_annot3(13,617000,619000,c(3,4))		Full Conversion	86.5	2.2451	1.6909	1.4851	1.9155	0
190	OMT10	1500	OMT	0	13	675294	675387	675697	675922	675340.5	675809.5	3:5_3:5a	1	311	469	627	2	202_268	                      0_0	403_535	675294_675387_675697	675387_675697_675922	675387_675697_696177	675697_675922_696333	561.65	52	10.76	2	1_1	4_34	2	12	1	0	1	1	1	1	1	675575	675575	NA	NA	                      graph_bin_annot3(13,674000,676000,c(3,4))		Two-sided	313.5	425.0892	526.3982	487.824	408.8701	12.1162
192	OMT10	1500	OMT	0	13	721068	721309	721694	721833	721188.5	721763.5	3:5_4:4_3:5a	1	386	575	764	3	294_160_121	                      100_34_0	489_285_242	721068_721409_721591_721694	721309_721557_721694_721833	721409_721591_721694_759350	721557_721694_721833_759582	52.32	64	0.82	6	2_3_1	6_6_5	2	16	1	0	1	1	1	1	1	721476	721476	NA	NA	                      graph_bin_annot3(13,720000,722000,c(5,6))		Two-sided	382	63.595	75.9661	57.5586	9.119	0.385
194	OMT10	1500	OMT	0	13	835125	837907	839353	839983	836516	839668	3:5_4:4_3:5a_4:4_3:5a	1	1447	3152	4857	5	1504_142_130_310_1066	                      0_0_56_0_486	3008_285_203_619_1647	835125_837907_838133_838248_838336_839353	837907_838133_838192_838336_838867_839983	837907_838133_838248_838336_839353_860181	838133_838192_838336_838867_839983_861184	135.72	404	0.34	9	1_1_2_1_4	4_4_3_3_3	2	18	1	0	1	1	1	1	1	838092	838092	NA	NA	                      graph_bin_annot3(13,834000,840000,c(3,4))		Two-sided + patch	2428.5	126.6512	104.394	115.5589	96.3208	0.5138
179	OMT10	1500	OMT	0	13	76522	77019	78923	79258	76770.5	79090.5	5:3_6:2_5:3a_4:4_5:3a	1	1905	2320	2735	5	306_232_579_28_1176	                      0_0_397_0_989	613_463_761_55_1362	76522_77019_77135_77879_77896_78923	77019_77135_77482_77896_77934_79258	77019_77135_77879_77896_78923_159532	77135_77482_77896_77934_79258_159727	470.84	228	2.07	26	1_1_6_1_17	4_3_4_3_3	2	21	1	0	1	1	1	1	1	77930.5	77930.5	NA	NA	                      graph_bin_annot3(13,75000,80000,c(3,4))		Two-sided + patch	1367.5	930.0916	964.2749	844.9503	214.7201	37.781
177	OMT10	1500	OMT	0	13	15470	15705	17138	17364	15587.25	17251.25	3:5_4:4_3:5_4:4_3:5_4:4ai	2_nonsis	1434	1664	1893	6	713_26_126_58_442_300	                      582_0_68_0_243_0	844_51_184_115_640_600	15470_16287_16314_16406_16498_16764_17138	15705_16314_16338_16498_16521_17138_17364	16287_16314_16406_16498_16764_17138_42127	16314_16338_16498_16521_17138_17364_43336	93.77	158	0.59	10	3_1_2_1_2_1	6_6_6_6_6_4	3	31	1	0	1	1	2	2	1	16419.25	16419.25	NA	NA	                      graph_bin_annot3(13,14000,18000,c(3,4,5,6))		Two Chr	946.5	216.6264	221.1494	135.8839	136.036	5.3
184	OMT10	1500	OMT	0	13	367523	367636	379984	380209	367579.5	380096.5	5:3_4:4_5:3_4:4_5:3_6:2_5:3_3:5_4:4ai	2_nonsis	12349	12517	12685	9	126_74_3656_62_936_3199_3597_311_557	                      26_0_3594_0_901_146_534_199_347	225_148_3719_123_970_6252_6660_423_767	367523_367662_367748_371404_371467_372428_372583_379214_379442_379984	367636_367748_367810_371467_371527_372437_378680_379243_379637_380209	367662_367748_371404_371467_372428_372583_379214_379442_379984_447619	367748_367810_371467_371527_372437_378680_379243_379637_380209_448761	306.98	1056	0.29	72	3_1_28_1_23_6_2_4_4	7_7_7_7_7_8_8_56_5	3	31	1	0	1	1	2	2	1	373838	373838	NA	NA	                      graph_bin_annot3(13,366000,381000,c(5,6,7,8))		Two Chr	6342.5	349.2012	335.5108	294.7117	377.3855	2.2082
