id	Meiosis	threshold	Genotype	GenotypeID	chr	start5	start3	stop5	stop3	debut	fin	type	chromatids	len_min	len_mid	len_max	nb_seg	seg_len_mid	seg_len_min	seg_len_max	seg_start5	seg_start3	seg_stop5	seg_stop3	PanHpM	GenomeHpM	Obs_Exp_HpM	nb_snp	seg_nb_SNP	SpAff	groupe	classe	LSB	LCO	LNCO	CutMin	CutMax	MaxNCO	MinNCO	midpoint	midpoint1	midpoint2	midpoint3	commande	Notes	B_type	extend	LocalEventHpM_NWT	LocalEventHpM_Ntel	LocalEventHpM_Ntkd	LocalEventHpM_SFA	LocalEventHpM_DC
5	OMT5	1500	OMT	5	1	70999	71116	74786	75211	71057.5	74998.5	(6:2)_(4:4ai)_(3:5)_(4:4ai)_(3:5)_(4:4bCO)	2_nonsis	3671	3941	4211	6	141_98_127_820_2755	                      0_0_0_0_1834	282_196_254_1640_3676	70999_71116_71281_71312_71535_74786	71116_71281_71312_71535_72952_75211	71116_71281_71312_71535_74786_112136	71281_71312_71535_72952_75211_113132	696.39	351	1.99	17	1_1_1_1_13	34_13_2_2_2	3	21	1	1	0	2	2	1	1	73028	73028	NA	NA	                      graph_bin_annot3(1,69000,76000,c(1,2,3,4))		Sym 4:4	2105.5	1551.1821	1061.9674	2240.7851	1804.9955	91.9678
8	OMT5	1500	OMT	5	1	180747	180881	183101	183881	180814	183491	(5:3)_(7:1)_(7:1a)_(5:3a)_(6:2)_(5:3a)_(4:4)	2_sis	2221	2677	3133	0	452_356_166_384_638_682	                      316_157_0_0_0_1	587_555_333_767_1276_1362	180747_181197_181491_181752_181824_182519_183101	180881_181334_181752_181824_182519_183100_183881	181197_181491_181752_181824_182519_183101_203117	181334_181752_181824_182519_183100_183881_230218	301.06	261	1.15	21	14_2_1_1_1_2	1_34_12_34_1_1	0	1	2	0	2	2	2	2	2	182152.5	181483.25	182821.75	NA	                      graph_bin_annot3(1,179000,184000,c(1,2,3,4))		2-sis NCO	1566.5	457.2225	386.0538	572.2771	442.6947	6.2404
1	OMT5	1500	OMT	5	1	28696	28844	32652	32883	28769.75	32767.75	(3:5)_(2:6)_(4:4)_(3:5)_(2:6)_(3:5)_(4:4)_(2:6)_(3:5a)_(4:4aCO)_(3:5a)_(4:4bCO)	3	3809	3998	4186	0	494_74_130_242_109_80_40_1756_140_148_786	                      401_40_107_190_39_40_20_1689_66_127_663	586_107_154_293_179_120_61_1824_213_168_908	28696_29245_29322_29459_29666_29791_29885_29931_31635_31821_31975_32652	28844_29282_29352_29476_29752_29845_29911_29946_31755_31848_31989_32883	29245_29322_29459_29666_29791_29885_29931_31635_31821_31975_32652_51522	29282_29352_29476_29752_29845_29911_29946_31755_31848_31989_32883_51951	629.26	349	1.81	143	16_2_11_6_6_6_3_83_2_2_6	8_7_78_8_7_7_8_78_4_3_3	0	3	2	1	1	2	2	1	1	30768.75	29769.25	31768.25	NA	                      graph_bin_annot3(1,27000,33000,c(1,2,3,4,7,8))	Not dCO, 1CO 1NCO	>2 Chr CO	2093	315.3856	406.6152	408.648	847.7308	8.6476
20	OMT5	1500	OMT	5	2	515049	515130	515316	515610	515089.25	515463.25	3:5_2:6	1	187	374	560	2	174_200	                      81_0	267_399	515049_515211_515316	515130_515316_515610	515211_515316_572025	515316_515610_572093	570.04	47	12.22	4	3_1	1_2	1	8	1	0	1	1	1	1	1	515276.25	515276.25	NA	NA	                      graph_bin_annot3(2,514000,516000,c(1,2))		Full Conversion	280	491.6255	550.9146	572.2494	459.744	4.8306
12	OMT5	1500	OMT	5	2	137392	137522	138346	138529	137457.25	138437.25	5:3_6:2_4:4_5:3a	1	825	980	1136	4	198_353_332_98	                      0_160_266_0	396_546_398_195	137392_137522_137948_138334_138346	137522_137788_138068_138346_138529	137522_137948_138334_138346_146672	137788_138068_138346_138529_147197	44.42	95	0.47	11	1_4_5_1	7_8_78_8	2	23	1	0	1	1	1	1	1	137947.25	137947.25	NA	NA	                      graph_bin_annot3(2,136000,139000,c(7,8))		Two-sided + patch	568	66.1279	74.6313	69.6868	152.8917	0.1548
21	OMT5	1500	OMT	5	2	572025	572093	573399	573446	572058.75	573422.75	(5:3)_(4:4)_(6:2)_(4:4aCO)	2_nonsis	1307	1364	1420	4	98_700_564	                      21_116_0	176_1285_1129	572025_572114_572317_573399	572093_572201_573399_573446	572114_572317_573399_702600	572201_573399_573446_702673	11.84	118	0.1	5	2_2_1	4_4_34	1	12	1	1	0	1	1	0	0	572740.75	572740.75	NA	NA	                      graph_bin_annot3(2,571000,574000,c(3,4,7,8))		One-Sided Unidirectional	710	10.7972	7.5119	7.7424	3.9687	0
22	OMT5	1500	OMT	5	2	702600	702673	702673	703042	702636.5	702857.5	(6:2)_(4:4aCO)	2_nonsis	1	221	441	2	221	0	442	702600_702673	702673_703042	702673_736314	703042_736876	212.72	37	5.79	1	1	78	1	15	1	1	0	1	2	1	0	702747	702747	NA	NA	                      graph_bin_annot3(2,701000,704000,c(1,2,7,8))		Full Conversion	220.5	133.8435	217.752	196.7812	332.5097	2.4074
14	OMT5	1500	OMT	5	2	193664	193715	198241	198355	193689.75	198297.75	(5:3)_(4:4)_(5:3)_(6:2)_(4:4)_(5:3a)_(4:4aCO)	2_nonsis	4527	4608	4690	7	281_1010_1072_222_940_1084	                      0_0_225_0_560_777	562_2020_1919_444_1319_1391	193664_193715_194226_195960_196145_196964_198241	193715_194226_195735_196145_196404_197464_198355	193715_194226_195960_196145_196964_198241_252036	194226_195735_196145_196404_197464_198355_254006	1045.32	391	2.68	18	1_1_2_1_10_3	7_7_7_8_78_478	2	32	1	1	0	1	1	0	0	195993.75	195993.75	NA	NA	                      graph_bin_annot3(2,192000,199000,c(3,4,7,8))		Two-Sided Unidirectional	2345	718.7302	757.1234	604.3877	1256.8491	21.5212
10	OMT5	1500	OMT	5	2	71395	71420	72233	72346	71407.5	72289.5	(5:3)_(3:5)_(2:6)_(3:5)_(4:4aCO)	2_nonsis	814	882	950	5	79_141_103_559	                      0_68_2_408	158_214_204_710	71395_71420_71621_71636_72233	71420_71553_71634_71825_72346	71420_71621_71636_72233_74920	71553_71634_71825_72346_75084	834.58	79	10.55	13	1_3_2_7	4_78_4_4	3	20	1	1	0	2	2	1	1	71848.5	71848.5	NA	NA	                      graph_bin_annot3(2,70000,73000,c(3,4,7,8))		One-Sided Bidirectional	475	914.2106	998.733	413.8583	426.4062	26.5292
19	OMT5	1500	OMT	5	2	447949	448135	455204	455563	448041.75	455383.75	(3:5)_(3:5a)_(2:6i)_(3:5a)_(2:6i)_(3:5a)_(4:4ai)_(4:4)_(3:5)_(4:4)_(3:5)_(4:4)_(4:4ai)_(3:5b)_(4:4bCO)	3	7070	7342	7613	0	2836_154_118_78_84_586_1438_244_39_63_232_746_159_565	                      2682_0_0_0_0_470_1113_1_0_3_0_444_0_320	2989_307_237_155_168_703_1762_486_78_123_465_1049_318_810	447949_450817_450938_451124_451175_451279_451813_453095_453576_453581_453657_453704_454566_454753_455204	448135_450938_451124_451175_451279_451343_451982_453575_453581_453654_453704_454122_454753_454884_455563	450817_450938_451124_451175_451279_451813_453095_453576_453581_453657_453704_454566_454753_455204_515049	450938_451124_451175_451279_451343_451982_453575_453581_453654_453704_454122_454753_454884_455563_515130	1583.77	634	2.5	41	10_1_1_1_1_5_4_2_1_3_1_8_1_2	4_17_7_7_7_7_1_47_4_4_4_4_47_3	0	2	2	1	1	2	2	1	1	451712.75	449877.25	453548.25	NA	                      graph_bin_annot3(2,446000,456000,c(1,2,3,4,7,8))		>2 Chr CO	3806.5	1286.3636	1289.5983	1420.1375	666.0346	22.4924
42	OMT5	1500	OMT	5	4	954954	954963	955755	956552	954958.5	956153.5	6:2_5:3_5:3a_6:2_5:3a	1	793	1195	1597	5	161_66_480_56_433	                      136_0_413_0_0	186_131_546_112_866	954954_955099_955140_955643_955686_955755	954963_955140_955230_955686_955755_956552	955099_955140_955643_955686_955755_1084062	955140_955230_955686_955755_956552_1084839	931.31	133	7	13	3_1_7_1_1	12_2_12_1_1	2	13	1	0	1	1	1	1	1	955556	955556	NA	NA	                      graph_bin_annot3(4,953000,957000,c(1,2))		Two-sided + patch	798.5	656.8795	845.8166	914.5862	858.9261	15.7058
46	OMT5	1500	OMT	5	4	1333898	1334061	1335206	1335398	1333979.75	1335301.75	3:5_4:4_2:6_3:5a	1	1146	1322	1499	4	454_90_248_530	                      328_6_0_225	580_173_497_836	1333898_1334389_1334484_1334562_1335206	1334061_1334478_1334562_1334981_1335398	1334389_1334484_1334562_1335206_1430578	1334478_1334562_1334981_1335398_1430819	733.4	125	5.88	9	4_2_1_2	7_7_78_7	2	23	1	0	1	1	1	1	1	1334640.75	1334640.75	NA	NA	                      graph_bin_annot3(4,1332000,1336000,c(7,8))		Two-sided + patch	749.5	524.9899	587.7782	626.5646	580.9041	7.6976
40	OMT5	1500	OMT	5	4	850697	850922	851427	853136	850809.5	852281.5	(5:3)_(4:4)_(6:2)_(4:4aCO)	2_nonsis	506	1472	2438	4	129_194_1150	                      0_88_206	258_299_2093	850697_850922_851043_851427	850922_850955_851221_853136	850922_851043_851427_931988	850955_851221_853136_932298	45.9	203	0.23	7	1_3_3	1_1_12	1	12	1	1	0	1	1	0	0	851545.5	851545.5	NA	NA	                      graph_bin_annot3(4,849000,854000,c(1,2,5,6))		One-Sided Unidirectional	1219	41.5279	33.8182	43.5754	32.289	0
33	OMT5	1500	OMT	5	4	356968	357312	359534	360404	357140	359969	(3:5)_(2:6)_(4:4)_(3:5)_(2:6)_(3:5)_(4:4aCO)	2_nonsis	2223	2829	3435	7	201_578_812_177_30_1030	                      0_432_672_129_0_589	402_723_953_225_61_1472	356968_357312_357802_358707_358884_358932_359534	357312_357370_358035_358755_358932_358945_360404	357312_357802_358707_358884_358932_359534_395767	357370_358035_358755_358932_358945_360404_396458	427.9	286	1.5	45	1_4_20_3_1_16	4_3_34_4_3_3	1	12	1	1	0	1	1	0	0	358554.5	358554.5	NA	NA	                      graph_bin_annot3(4,355000,361000,c(3,4,7,8))		One-Sided Unidirectional	1717.5	922.8347	839.5238	942.0809	378.4507	38.765
43	OMT5	1500	OMT	5	4	1084062	1084839	1084864	1085054	1084450.75	1084958.75	(2:6)_(4:4aCO)	2_nonsis	26	508	991	2	508	25	992	1084062_1084864	1084839_1085054	1084864_1270902	1085054_1272147	230.98	83	2.8	3	3	78	1	16	1	1	0	1	2	1	0	1084704.75	1084704.75	NA	NA	                      graph_bin_annot3(4,1083000,1086000,c(1,2,7,8))		Full Conversion	495.5	241.7817	275.5465	249.4795	104.7113	2.365
29	OMT5	1500	OMT	5	4	55881	57157	62366	62726	56519	62546	(5:3)_(4:4)_(5:3a)_(4:4)_(6:2)_(6:2a)_(4:4aCO)	3	5210	6027	6844	0	770_837_676_1050_1818_878	                      86_576_15_587_1407_305	1453_1098_1336_1512_2228_1451	55881_57243_57910_58356_59833_61275_62366	57157_57334_58341_59246_59868_62061_62726	57243_57910_58356_59833_61275_62366_162718	57334_58341_59246_59868_62061_62726_162819	1562.55	570	2.74	36	4_7_3_6_13_3	2_2_4_4_12_3478	0	2	2	1	1	2	2	1	1	59532.5	58025.75	61039.25	NA	                      graph_bin_annot3(4,54000,63000,c(1,2,3,4,7,8))		>2 Chr CO	3422	1079.6062	1304.6703	1049.1842	1031.0137	22.247
58	OMT5	1500	OMT	5	5	360556	361242	361243	361787	360899	361515	6:2	1	2	616	1230	1	616	1	1231	360556_361243	361242_361787	361243_378075	361787_378265	8.39	102	0.08	2	2	12	1	10	1	0	1	1	1	1	1	361207	361207	NA	NA	                      graph_bin_annot3(5,359000,362000,c(1,2))		Full Conversion	615	4.1529	1.8555	1.4051	2.0155	0
56	OMT5	1500	OMT	5	5	318564	318778	318778	319090	318671	318934	2:6	1	1	263	525	1	263	0	526	318564_318778	318778_319090	318778_327452	319090_327970	953.03	44	21.8	1	1	34	1	10.1	1	0	1	1	1	1	1	318802.5	318802.5	NA	NA	                      graph_bin_annot3(5,317000,320000,c(3,4))		Full Conversion	262.5	535.7241	470.6715	547.8925	513.1713	22.2766
61	OMT5	1500	OMT	5	5	461582	461594	461594	462226	461588	461910	2:6	1	1	322	643	1	322	0	644	461582_461594	461594_462226	461594_467203	462226_467312	1574.39	54	29.41	1	1	12	1	10.1	1	0	1	1	1	1	1	461749	461749	NA	NA	                      graph_bin_annot3(5,460000,463000,c(1,2))		Full Conversion	321.5	807.4558	796.1646	1444.5494	1319.9766	36.0598
69	OMT5	1500	OMT	5	6	225457	226036	228093	229247	225746.25	228670.25	(6:2)_(4:4aCO)	2_nonsis	2058	2924	3789	2	2924	2057	3790	225457_228093	226036_229247	228093_269633	229247_270161	1456.93	315	4.62	8	8	34	1	15	1	1	0	1	2	1	0	227208.25	227208.25	NA	NA	                      graph_bin_annot3(6,224000,230000,c(3,4,5,6))		Full Conversion	1894.5	1880.6134	1853.8101	1530.4565	2765.4158	95.52
68	OMT5	1500	OMT	5	6	203845	204006	212520	212940	203925.75	212729.75	(2:6)_(4:4aCO)	2_nonsis	8515	8804	9094	2	8804	8514	9095	203845_212520	204006_212940	212520_225457	212940_226036	2577.76	757	3.4	75	75	34	1	16	1	1	0	1	2	1	0	208327.75	208327.75	NA	NA	                      graph_bin_annot3(6,202000,213000,c(3,4,5,6))		Full Conversion	4547	2057.6941	1755.0864	2447.4788	3933.2819	72.8316
87	OMT5	1500	OMT	5	7	950426	950639	952505	952947	950532.25	952726.25	5:3_4:4_5:3_6:2_5:3a_6:2_5:3a	1	1867	2194	2520	7	479_804_70_90_298_18_434	                      0_401_0_0_236_1_208	958_1206_141_180_359_36_661	950426_950639_951785_951845_951926_952261_952286_952505	950639_951384_951845_951926_952025_952285_952297_952947	950639_951785_951845_951926_952261_952286_952505_984677	951384_951845_951926_952025_952285_952297_952947_984935	1047.29	210	4.99	36	1_20_1_1_6_2_5	7_7_7_8_7_7_7	2	21	1	0	1	1	1	1	1	951629.25	951629.25	NA	NA	                      graph_bin_annot3(7,949000,953000,c(7,8))		Two-sided + patch	1260	853.3627	760.1103	839.8053	585.4775	19.8674
76	OMT5	1500	OMT	5	7	270975	271422	271853	272144	271198.5	271998.5	(5:3)_(6:2)_(4:4aCO)	2_nonsis	432	800	1168	3	354_446	                      0_170	708_722	270975_271422_271853	271422_271683_272144	271422_271853_329667	271683_272144_330639	1167.72	97	12.01	3	1_2	2_1	1	7	1	1	0	1	1	0	0	271598.5	271598.5	NA	NA	                      graph_bin_annot3(7,269000,273000,c(1,2,3,4))		One-Sided Unidirectional	584	1062.6904	1499.2146	1110.2283	684.1293	20.2508
70	OMT5	1500	OMT	5	7	23450	23509	23642	24468	23479.25	24055.25	(2:6)_(4:4aCO)	2_nonsis	134	576	1017	2	576	133	1018	23450_23642	23509_24468	23642_79203	24468_80122	129.8	85	1.53	4	4	12	1	16	1	1	0	1	2	1	0	23767.25	23767.25	NA	NA	                      graph_bin_annot3(7,22000,25000,c(1,2,7,8))		Full Conversion	508.5	403.366	530.5919	403.0352	65.2772	18.8452
74	OMT5	1500	OMT	5	7	223151	224665	226711	229846	223908.25	228278.25	(3:5)_(2:6)_(4:4aCO)_(4:4bi)_(4:4CO)	2_nonsis	2047	4370	6694	0	1746_596_282_1746	                      885_393_4_0	2608_800_559_3492	223151_225550_226152_226354_226711	224665_225759_226350_226711_229846	225550_226152_226354_226711_254552	225759_226350_226711_229846_255756	1194.86	557	2.14	21	5_13_2_1	7_8_12_27	0	3	2	0	2	2	2	2	2	226093.25	225000.75	227185.75	NA	                      graph_bin_annot3(7,222000,230000,c(1,2,7,8))	Not dCO, 2NCOs	2-sis NCO	3347	1485.5814	1492.393	1651.9074	2031.3632	69.2194
93	OMT5	1500	OMT	5	8	159136	159406	159599	159887	159271	159743	(3:5)_(2:6)_(4:4aCO)	2_nonsis	194	472	750	3	232_240	                      0_0	463_481	159136_159406_159599	159406_159599_159887	159406_159599_192892	159599_159887_194830	85.88	62	1.38	2	1_1	1_2	1	9	1	1	0	1	1	0	0	159507	159507	NA	NA	                      graph_bin_annot3(8,158000,160000,c(1,2,7,8))		One-Sided Unidirectional	375	171.1022	140.0258	206.0063	109.442	1.7534
100	OMT5	1500	OMT	5	8	479332	480039	487338	487560	479685.25	487449.25	(5:3)_(4:4)_(5:3)_(4:4ai)_(6:2)_(4:4bCO)_(5:3)_(6:2)_(4:4b)	2_nonsis	7300	7764	8227	9	572_133_206_355_640_1305_1018_3535	                      175_0_0_0_304_1143_860_3331	969_266_411_710_975_1467_1177_3739	479332_480214_480301_480480_480712_481494_482830_483821_487338	480039_480301_480480_480712_481190_481687_482961_484007_487560	480214_480301_480480_480712_481494_482830_483821_487338_514601	480301_480480_480712_481190_481687_482961_484007_487560_517336	810.89	685	1.18	58	2_1_1_1_6_13_13_21	1_1_1_7_27_78_278_2	1	11	1	1	0	1	1	0	0	483567.25	483567.25	NA	NA	                      graph_bin_annot3(8,478000,488000,c(1,2,7,8))		Sym 4:4	4113.5	576.7781	459.173	494.6579	420.4824	9.2124
103	OMT5	1500	OMT	5	9	102536	102597	104545	104638	102566.5	104591.5	(2:6)_(4:4)_(2:6)_(4:4)_(4:4aCO)_(6:2)_(4:4a)	2_nonsis	1949	2025	2101	7	85_225_268_388_804_255	                      0_36_121_70_290_0	170_414_415_706_1318_510	102536_102597_102742_103132_103227_104128_104545	102597_102706_103011_103157_103838_104545_104638	102597_102742_103132_103227_104128_104545_232253	102706_103011_103157_103838_104545_104638_232425	213.7	175	1.22	11	1_2_2_2_3_1	12_12_12_12_1234_12	3	20	1	1	0	2	2	1	1	103579	103579	NA	NA	                      graph_bin_annot3(9,101000,105000,c(1,2,3,4))		One-Sided Bidirectional	1050.5	206.1095	174.4107	221.0461	178.458	8.5812
105	OMT5	1500	OMT	5	9	247495	247508	247508	247526	247501.25	247517.25	(2:6i)_(4:4)	2_sis	1	16	30	0	16	0	31	247495_247508	247508_247526	247508_249546	247526_250194	0	2	0	1	1	38	0	1	2	0	2	2	2	2	2	247509.25	247505.25	247513.25	NA	                      graph_bin_annot3(9,246000,248000,c(3,4,7,8))	indel error?	2-sis NCO	15	0.087	0.1111	0.1213	0.4564	0
132	OMT5	1500	OMT	5	10	716692	716901	717538	717626	716796.25	717582.25	5:3_4:4_5:3_6:2_5:3	1	638	786	933	5	303_74_18_165_226	                      140_0_0_154_174	466_147_35_176_279	716692_717041_717158_717188_717347_717538	716901_717158_717188_717193_717364_717626	717041_717158_717188_717347_717538_725933	717158_717188_717193_717364_717626_745751	49.85	78	0.64	12	2_1_1_4_4	8_8_8_7_7	1	3	1	0	1	1	1	1	1	717189.25	717189.25	NA	NA	                      graph_bin_annot3(10,715000,718000,c(7,8))		One-Sided + patch	466.5	58.5075	95.3032	36.2785	24.9618	0.1728
126	OMT5	1500	OMT	5	10	513875	515737	527538	528639	514806.25	528088.25	5:3_6:2	1	11802	13282	14763	2	2828_10454	                      1764_9770	3893_11138	513875_517501_527538	515737_517768_528639	517501_527538_543291	517768_528639_543878	855.8	1229	0.7	32	7_25	3_4	1	7	1	0	1	1	1	1	1	521447.25	521447.25	NA	NA	                      graph_bin_annot3(10,512000,529000,c(3,4))		Full Conversion	7381.5	838.281	1028.9327	787.5504	560.001	26.5994
117	OMT5	1500	OMT	5	10	278411	279038	281006	281289	278724.5	281147.5	(3:5)_(4:4)_(2:6)_(4:4aCO)	2_nonsis	1969	2423	2877	4	1624_502_296	                      1061_101_3	2187_904_590	278411_280099_280699_281006	279038_280598_281003_281289	280099_280699_281006_301236	280598_281003_281289_301476	1357.24	240	5.67	11	7_2_2	8_8_78	1	12	1	1	0	1	1	0	0	279936	279936	NA	NA	                      graph_bin_annot3(10,277000,282000,c(5,6,7,8))		One-Sided Unidirectional	1438.5	1688.016	1484.6635	1604.9976	1125.8543	69.6092
131	OMT5	1500	OMT	5	10	637980	638018	639365	640236	637998.75	639800.75	(6:2)_(4:4aCO)	2_nonsis	1348	1802	2255	2	1802	1347	2256	637980_639365	638018_640236	639365_716692	640236_716901	1681.99	188	8.96	9	9	34	1	15	1	1	0	1	2	1	0	638899.75	638899.75	NA	NA	                      graph_bin_annot3(10,636000,641000,c(3,4,5,6))		Full Conversion	1127.5	1488.0918	1634.2778	1551.6635	2048.6547	54.0646
111	OMT5	1500	OMT	5	10	33525	34030	38250	38373	33777.5	38311.5	(3:5)_(4:4)_(2:6)_(3:5)_(3:5a)_(2:6)_(3:5)_(4:4ai)_(4:4bCO)	2_nonsis	4221	4534	4847	9	1378_1132_114_182_252_1356_48_72	                      63_0_0_0_96_1302_0_0	2692_2264_228_365_408_1411_95_144	33525_34093_36217_36357_36445_36818_38155_38229_38250	34030_36217_36357_36445_36722_36853_38229_38250_38373	34093_36217_36357_36445_36818_38155_38229_38250_78874	36217_36357_36445_36722_36853_38229_38250_38373_79092	650.49	404	1.61	18	2_1_1_1_2_9_1_1	8_8_78_7_37_3_7_3	2	31	1	1	0	1	1	0	0	36044.5	36044.5	NA	NA	                      graph_bin_annot3(10,32000,39000,c(3,4,7,8))		Two-Sided Unidirectional	2423.5	749.135	651.3469	1478.7807	307.8445	21.3528
124	OMT5	1500	OMT	5	10	458442	458980	460257	460723	458711	460490	(3:5)_(2:6)_(3:5a)_(4:4aCO)	2_nonsis	1278	1779	2280	4	436_904_440	                      22_733_181	849_1074_699	458442_459002_460024_460257	458980_459291_460076_460723	459002_460024_460257_469702	459291_460076_460723_472011	253.19	190	1.33	15	2_10_3	8_7_4	2	32	1	1	0	1	1	0	0	459600.5	459600.5	NA	NA	                      graph_bin_annot3(10,457000,461000,c(3,4,7,8))		Two-Sided Unidirectional	1140	221.0472	220.9241	242.3653	174.5839	2.5298
119	OMT5	1500	OMT	5	10	315587	315842	316590	317045	315714.5	316817.5	(7:1)_(7:1a)_(4:4)	2_sis	749	1103	1457	0	505_598	                      46_39	964_1157	315587_315888_316590	315842_316551_317045	315888_316590_330191	316551_317045_330470	2070.4	121	17.07	5	3_2	378_34	0	1	2	0	2	2	2	2	2	316266	315990.25	316541.75	NA	                      graph_bin_annot3(10,314000,318000,c(3,4,7,8))		2-sis NCO	728.5	1183.1346	1312.817	1470.4042	2023.9786	39.3518
120	OMT5	1500	OMT	5	10	330191	330470	334204	334468	330330.25	334336.25	(5:3)_(4:4)_(5:3)_(6:2i)_(4:4ai)_(4:4)	3	3735	4006	4276	0	392_277_2042_648_648	                      0_0_1921_249_212	783_554_2162_1047_1083	330191_330470_330974_332945_333385_334204	330470_330974_331024_333136_333992_334468	330470_330974_332945_333385_334204_337345	330974_331024_333136_333992_334468_337436	1188.94	356	3.34	15	1_1_8_2_3	3_3_3_278_78	0	1	2	0	2	2	2	2	2	332333.25	331331.75	333334.75	NA	                      graph_bin_annot3(10,329000,335000,c(1,2,3,4,7,8))		2-sis NCO	2138	797.4945	704.5263	902.9311	628.6031	14.4286
118	OMT5	1500	OMT	5	10	301236	301476	303151	303215	301356	303183	(2:6)_(3:5)_(4:4ai)_(4:4bCO)_(4:4ai)_(4:4b)	3	1676	1827	1978	0	416_772_428_77_133	                      201_340_61_0_54	631_1205_796_154_212	301236_301677_302207_302943_303003_303151	301476_301867_302882_303003_303097_303215	301677_302207_302943_303003_303151_315587	301867_302882_303003_303097_303215_315842	432.84	165	2.63	16	6_3_3_1_3	34_7_2_17_17	0	2	2	1	1	2	2	1	1	302269.5	301812.75	302726.25	NA	                      graph_bin_annot3(10,300000,304000,c(1,2,3,4,7,8))		>2 Chr CO	989	629.5274	601.6912	696.7368	357.8302	14.1578
140	OMT5	1500	OMT	5	11	356064	356100	356315	356343	356082	356329	5:3_6:2_5:3	1	216	247	278	3	78_28_140	                      50_7_116	107_49_165	356064_356150_356178_356315	356100_356171_356199_356343	356150_356178_356315_368313	356171_356199_356343_370529	304.02	23	13.13	8	3_2_3	1_2_2	1	3	1	0	1	1	1	1	1	356205.5	356205.5	NA	NA	                      graph_bin_annot3(11,355000,357000,c(1,2))		One-Sided + patch	139	141.6436	236.4646	170.074	461.5662	3.8428
139	OMT5	1500	OMT	5	11	329686	329885	329955	330549	329785.75	330251.75	6:2	1	71	466	862	1	466	70	863	329686_329955	329885_330549	329955_356064	330549_356100	101.18	72	1.41	6	6	12	1	10	1	0	1	1	1	1	1	330018.75	330018.75	NA	NA	                      graph_bin_annot3(11,328000,331000,c(1,2))		Full Conversion	431	99.5289	85.3039	105.6813	196.6257	0.88
